timestamp,location,temperature,humidity,wind_speed,precipitation,power_outage
2023-02-21 19:00:00,Mangalore,19.95,64.74,3.25,0.36,0
2023-02-21 20:00:00,Mangalore,20.26,63.74,2.87,0.32,0
2023-02-21 21:00:00,Mangalore,22.13,68.23,2.48,0.32,0
2023-02-21 22:00:00,Mangalore,22.63,72.23,1.23,0.23,0
2023-02-21 23:00:00,Mangalore,22.72,76.22,0.85,0.1,0
2023-02-22 00:00:00,Mangalore,24.99,80.47,0.11,0.02,0
2023-02-22 01:00:00,Mangalore,26.29,85.02,0.99,0.11,0
2023-02-22 02:00:00,Mangalore,27.45,88.02,1.27,0.17,0
2023-02-22 03:00:00,Mangalore,28.16,91.52,2.16,0.29,0
2023-02-22 04:00:00,Mangalore,29.34,94.9,2.73,0.36,1
2023-02-22 05:00:00,Mangalore,29.9,97.44,3.13,0.34,1
2023-02-22 06:00:00,Mangalore,30.62,97.11,3.32,0.38,1
2023-02-22 07:00:00,Mangalore,29.23,95.94,3.19,0.4,1
2023-02-22 08:00:00,Mangalore,30.01,94.48,2.88,0.31,1
2023-02-22 09:00:00,Mangalore,28.46,92.35,2.52,0.29,1
2023-02-22 10:00:00,Mangalore,27.49,89.06,1.59,0.2,0
2023-02-22 11:00:00,Mangalore,25.98,83.84,0.7,0.12,0
2023-02-22 12:00:00,Mangalore,25.4,79.43,0.07,0.01,0
2023-02-22 13:00:00,Mangalore,23.55,75.73,0.86,0.11,0
2023-02-22 14:00:00,Mangalore,22.8,72.7,1.36,0.22,0
2023-02-22 15:00:00,Mangalore,21.95,68.44,2.18,0.29,0
2023-02-22 16:00:00,Mangalore,20.2,65.87,3.11,0.36,0
2023-02-22 17:00:00,Mangalore,19.89,62.71,3.37,0.38,0
2023-02-22 18:00:00,Mangalore,19.64,63.08,3.31,0.41,0
2023-02-22 19:00:00,Mangalore,20.53,63.77,3.48,0.39,0
2023-02-22 20:00:00,Mangalore,20.69,66.46,2.81,0.34,0
2023-02-22 21:00:00,Mangalore,22.08,66.77,2.42,0.3,0
2023-02-22 22:00:00,Mangalore,22.51,72.7,1.48,0.18,0
2023-02-22 23:00:00,Mangalore,23.03,76.17,0.61,0.13,0
2023-02-23 00:00:00,Mangalore,25.93,79.41,0.44,0.02,0
2023-02-23 01:00:00,Mangalore,25.81,84.94,0.72,0.09,0
2023-02-23 02:00:00,Mangalore,26.92,88.73,1.56,0.22,0
2023-02-23 03:00:00,Mangalore,28.32,92.18,2.06,0.25,1
2023-02-23 04:00:00,Mangalore,29.08,94.45,2.63,0.32,1
2023-02-23 05:00:00,Mangalore,29.89,95.59,3.0,0.4,1
2023-02-23 06:00:00,Mangalore,30.65,97.36,3.16,0.37,1
2023-02-23 07:00:00,Mangalore,30.17,96.29,3.06,0.36,1
2023-02-23 08:00:00,Mangalore,29.54,95.96,3.06,0.37,1
2023-02-23 09:00:00,Mangalore,29.15,91.84,2.54,0.28,0
2023-02-23 10:00:00,Mangalore,27.2,88.11,1.66,0.2,0
2023-02-23 11:00:00,Mangalore,26.54,84.05,1.03,0.11,0
2023-02-23 12:00:00,Mangalore,25.26,80.56,0.17,0.02,0
2023-02-23 13:00:00,Mangalore,23.63,75.87,1.16,0.1,0
2023-02-23 14:00:00,Mangalore,22.76,70.91,1.66,0.2,0
2023-02-23 15:00:00,Mangalore,22.23,67.72,2.32,0.29,0
2023-02-23 16:00:00,Mangalore,21.37,65.79,2.94,0.34,0
2023-02-23 17:00:00,Mangalore,21.41,64.16,3.16,0.4,0
2023-02-23 18:00:00,Mangalore,19.32,62.84,3.45,0.39,0
2023-02-23 19:00:00,Mangalore,20.46,62.78,3.05,0.4,0
2023-02-23 20:00:00,Mangalore,19.98,65.23,2.87,0.36,0
2023-02-23 21:00:00,Mangalore,21.62,67.92,2.65,0.28,0
2023-02-23 22:00:00,Mangalore,22.4,72.13,1.52,0.21,0
2023-02-23 23:00:00,Mangalore,23.31,76.04,1.01,0.11,0
2023-02-24 00:00:00,Mangalore,25.56,80.55,0.02,0.0,0
2023-02-24 01:00:00,Mangalore,26.27,84.43,0.82,0.12,0
2023-02-24 02:00:00,Mangalore,27.48,88.2,1.27,0.2,0
2023-02-24 03:00:00,Mangalore,28.3,92.28,2.52,0.32,1
2023-02-24 04:00:00,Mangalore,29.85,95.15,2.72,0.34,1
2023-02-24 05:00:00,Mangalore,29.17,96.47,3.22,0.42,1
2023-02-24 06:00:00,Mangalore,30.61,96.55,3.06,0.4,1
2023-02-24 07:00:00,Mangalore,29.0,96.75,3.19,0.39,1
2023-02-24 08:00:00,Mangalore,28.99,94.43,2.71,0.36,1
2023-02-24 09:00:00,Mangalore,28.43,92.84,2.14,0.29,1
2023-02-24 10:00:00,Mangalore,27.58,87.6,1.85,0.19,0
2023-02-24 11:00:00,Mangalore,25.91,84.15,0.76,0.15,0
2023-02-24 12:00:00,Mangalore,25.0,79.6,0.03,0.03,0
2023-02-24 13:00:00,Mangalore,23.85,75.74,1.02,0.1,0
2023-02-24 14:00:00,Mangalore,23.14,72.18,1.94,0.19,0
2023-02-24 15:00:00,Mangalore,21.97,67.88,2.11,0.33,0
2023-02-24 16:00:00,Mangalore,19.82,65.08,3.26,0.37,0
2023-02-24 17:00:00,Mangalore,19.79,63.65,3.18,0.39,0
2023-02-24 18:00:00,Mangalore,19.48,63.57,3.41,0.39,0
2023-02-24 19:00:00,Mangalore,19.78,62.82,3.04,0.37,0
2023-02-24 20:00:00,Mangalore,20.5,65.53,2.99,0.36,0
2023-02-24 21:00:00,Mangalore,22.2,67.9,2.37,0.31,0
2023-02-24 22:00:00,Mangalore,22.9,70.42,1.33,0.22,0
2023-02-24 23:00:00,Mangalore,24.36,75.8,0.34,0.16,0
2023-02-25 00:00:00,Mangalore,25.09,79.31,0.05,0.02,0
2023-02-25 01:00:00,Mangalore,26.52,85.07,0.82,0.09,0
2023-02-25 02:00:00,Mangalore,27.8,88.96,1.6,0.17,0
2023-02-25 03:00:00,Mangalore,28.65,91.65,2.31,0.29,0
2023-02-25 04:00:00,Mangalore,29.22,94.86,3.2,0.32,1
2023-02-25 05:00:00,Mangalore,30.16,96.79,3.17,0.37,1
2023-02-25 06:00:00,Mangalore,30.03,97.35,3.65,0.39,1
2023-02-25 07:00:00,Mangalore,29.86,95.86,3.05,0.39,1
2023-02-25 08:00:00,Mangalore,30.25,95.13,2.86,0.36,1
2023-02-25 09:00:00,Mangalore,28.58,92.37,2.29,0.26,1
2023-02-25 10:00:00,Mangalore,27.37,88.19,1.62,0.18,0
2023-02-25 11:00:00,Mangalore,25.75,84.45,0.93,0.09,0
2023-02-25 12:00:00,Mangalore,25.72,80.02,0.09,0.01,0
2023-02-25 13:00:00,Mangalore,23.49,75.93,0.68,0.13,0
2023-02-25 14:00:00,Mangalore,22.33,70.98,2.03,0.22,0
2023-02-25 15:00:00,Mangalore,21.57,67.43,2.44,0.28,0
2023-02-25 16:00:00,Mangalore,20.37,65.57,2.9,0.36,0
2023-02-25 17:00:00,Mangalore,20.01,63.09,3.39,0.33,0
2023-02-25 18:00:00,Mangalore,20.38,63.12,3.19,0.39,0
2023-02-25 19:00:00,Mangalore,20.09,63.92,3.48,0.41,0
2023-02-25 20:00:00,Mangalore,20.39,65.58,2.85,0.32,0
2023-02-25 21:00:00,Mangalore,21.81,68.44,2.31,0.29,0
2023-02-25 22:00:00,Mangalore,22.61,71.44,1.59,0.21,0
2023-02-25 23:00:00,Mangalore,23.8,74.34,1.1,0.13,0
2023-02-26 00:00:00,Mangalore,25.25,79.3,0.17,0.03,0
2023-02-26 01:00:00,Mangalore,25.94,84.68,0.82,0.1,0
2023-02-26 02:00:00,Mangalore,27.55,88.68,1.74,0.15,0
2023-02-26 03:00:00,Mangalore,28.09,92.28,1.83,0.26,1
2023-02-26 04:00:00,Mangalore,28.35,93.72,2.9,0.37,1
2023-02-26 05:00:00,Mangalore,30.23,96.26,3.12,0.37,1
2023-02-26 06:00:00,Mangalore,29.09,96.88,3.08,0.39,1
2023-02-26 07:00:00,Mangalore,29.63,95.44,2.94,0.35,1
2023-02-26 08:00:00,Mangalore,28.62,95.62,3.05,0.36,1
2023-02-26 09:00:00,Mangalore,28.67,92.99,2.51,0.28,1
2023-02-26 10:00:00,Mangalore,27.22,88.57,2.04,0.23,0
2023-02-26 11:00:00,Mangalore,26.06,83.66,0.89,0.11,0
2023-02-26 12:00:00,Mangalore,25.5,79.85,0.18,0.01,0
2023-02-26 13:00:00,Mangalore,23.8,75.15,1.11,0.12,0
2023-02-26 14:00:00,Mangalore,22.56,72.13,1.54,0.19,0
2023-02-26 15:00:00,Mangalore,20.43,68.16,2.27,0.24,0
2023-02-26 16:00:00,Mangalore,20.8,66.4,2.77,0.38,0
2023-02-26 17:00:00,Mangalore,19.48,64.18,3.01,0.39,0
2023-02-26 18:00:00,Mangalore,20.27,62.73,3.07,0.4,0
2023-02-26 19:00:00,Mangalore,20.45,64.17,3.61,0.4,0
2023-02-26 20:00:00,Mangalore,21.13,65.32,2.89,0.32,0
2023-02-26 21:00:00,Mangalore,21.02,68.94,2.18,0.27,0
2023-02-26 22:00:00,Mangalore,21.85,71.73,1.81,0.25,0
2023-02-26 23:00:00,Mangalore,24.09,75.08,0.83,0.13,0
2023-02-27 00:00:00,Mangalore,24.95,79.85,0.3,0.02,0
2023-02-27 01:00:00,Mangalore,27.02,83.75,0.76,0.11,0
2023-02-27 02:00:00,Mangalore,27.61,88.58,1.62,0.19,0
2023-02-27 03:00:00,Mangalore,28.34,91.96,2.13,0.29,0
2023-02-27 04:00:00,Mangalore,29.21,95.53,3.09,0.35,1
2023-02-27 05:00:00,Mangalore,29.3,96.44,3.27,0.42,1
2023-02-27 06:00:00,Mangalore,30.82,97.26,3.39,0.4,1
2023-02-27 07:00:00,Mangalore,29.46,96.32,3.11,0.38,1
2023-02-27 08:00:00,Mangalore,29.0,94.97,2.4,0.35,1
2023-02-27 09:00:00,Mangalore,27.99,92.73,2.27,0.27,0
2023-02-27 10:00:00,Mangalore,27.66,89.2,2.04,0.18,0
2023-02-27 11:00:00,Mangalore,25.82,84.17,0.71,0.12,0
2023-02-27 12:00:00,Mangalore,23.92,79.56,0.08,0.01,0
2023-02-27 13:00:00,Mangalore,22.92,74.63,0.93,0.13,0
2023-02-27 14:00:00,Mangalore,22.4,71.53,1.39,0.14,0
2023-02-27 15:00:00,Mangalore,20.99,68.11,2.5,0.3,0
2023-02-27 16:00:00,Mangalore,21.67,65.69,2.53,0.35,0
2023-02-27 17:00:00,Mangalore,20.27,63.23,3.27,0.42,0
2023-02-27 18:00:00,Mangalore,20.39,62.53,3.58,0.41,0
2023-02-27 19:00:00,Mangalore,20.6,63.35,2.81,0.41,0
2023-02-27 20:00:00,Mangalore,21.13,65.77,3.11,0.33,0
2023-02-27 21:00:00,Mangalore,21.2,67.75,1.97,0.31,0
2023-02-27 22:00:00,Mangalore,23.09,72.34,1.76,0.16,0
2023-02-27 23:00:00,Mangalore,23.86,74.86,0.83,0.08,0
2023-02-28 00:00:00,Mangalore,25.39,80.61,0.06,0.02,0
2023-02-28 01:00:00,Mangalore,25.68,83.91,0.69,0.12,0
2023-02-28 02:00:00,Mangalore,27.88,89.24,1.61,0.2,0
2023-02-28 03:00:00,Mangalore,29.21,92.45,2.23,0.29,1
2023-02-28 04:00:00,Mangalore,29.87,94.37,2.93,0.32,1
2023-02-28 05:00:00,Mangalore,29.92,96.9,2.72,0.4,1
2023-02-28 06:00:00,Mangalore,30.01,95.71,3.35,0.43,1
2023-02-28 07:00:00,Mangalore,29.78,96.39,3.35,0.42,1
2023-02-28 08:00:00,Mangalore,29.36,94.27,2.67,0.33,1
2023-02-28 09:00:00,Mangalore,28.58,91.53,2.21,0.27,0
2023-02-28 10:00:00,Mangalore,27.37,88.59,1.66,0.21,0
2023-02-28 11:00:00,Mangalore,25.39,83.83,0.69,0.07,0
2023-02-28 12:00:00,Mangalore,25.26,79.28,0.1,0.02,0
2023-02-28 13:00:00,Mangalore,23.39,74.7,0.59,0.07,0
2023-02-28 14:00:00,Mangalore,23.24,71.45,1.6,0.21,0
2023-02-28 15:00:00,Mangalore,20.93,68.41,2.2,0.3,0
2023-02-28 16:00:00,Mangalore,19.48,66.14,3.06,0.32,0
2023-02-28 17:00:00,Mangalore,19.72,63.56,2.65,0.39,0
2023-02-28 18:00:00,Mangalore,20.02,62.75,3.09,0.41,0
2023-02-28 19:00:00,Mangalore,19.78,63.79,3.04,0.38,0
2023-02-28 20:00:00,Mangalore,22.02,64.72,2.7,0.39,0
2023-02-28 21:00:00,Mangalore,21.69,66.38,2.59,0.31,0
2023-02-28 22:00:00,Mangalore,22.0,71.57,1.4,0.21,0
2023-02-28 23:00:00,Mangalore,23.33,75.83,1.08,0.09,0
2023-03-01 00:00:00,Mangalore,25.02,80.58,0.35,0.01,0
2023-03-01 01:00:00,Mangalore,27.15,83.83,0.61,0.09,0
2023-03-01 02:00:00,Mangalore,27.18,88.68,1.63,0.2,0
2023-03-01 03:00:00,Mangalore,28.11,92.06,2.58,0.31,1
2023-03-01 04:00:00,Mangalore,28.96,94.56,3.04,0.33,1
2023-03-01 05:00:00,Mangalore,29.64,96.51,3.14,0.38,1
2023-03-01 06:00:00,Mangalore,30.85,95.78,3.23,0.42,1
2023-03-01 07:00:00,Mangalore,29.85,96.39,3.05,0.36,1
2023-03-01 08:00:00,Mangalore,30.3,94.79,2.95,0.31,1
2023-03-01 09:00:00,Mangalore,29.07,92.0,2.07,0.3,1
2023-03-01 10:00:00,Mangalore,26.99,88.13,1.13,0.17,0
2023-03-01 11:00:00,Mangalore,26.02,84.05,0.82,0.11,0
2023-03-01 12:00:00,Mangalore,25.35,80.34,0.04,0.01,0
2023-03-01 13:00:00,Mangalore,23.43,76.17,0.64,0.08,0
2023-03-01 14:00:00,Mangalore,22.53,71.51,1.82,0.22,0
2023-03-01 15:00:00,Mangalore,21.55,67.72,2.16,0.29,0
2023-03-01 16:00:00,Mangalore,21.33,65.2,2.81,0.38,0
2023-03-01 17:00:00,Mangalore,20.06,63.7,3.33,0.37,0
2023-03-01 18:00:00,Mangalore,19.43,62.38,3.0,0.4,0
2023-03-01 19:00:00,Mangalore,19.77,62.99,3.03,0.41,0
2023-03-01 20:00:00,Mangalore,19.59,65.62,3.1,0.35,0
2023-03-01 21:00:00,Mangalore,21.36,68.47,2.42,0.3,0
2023-03-01 22:00:00,Mangalore,22.54,71.52,1.68,0.24,0
2023-03-01 23:00:00,Mangalore,24.61,75.37,0.71,0.12,0
2023-03-02 00:00:00,Mangalore,25.19,80.47,0.02,0.0,0
2023-03-02 01:00:00,Mangalore,26.33,84.49,0.88,0.11,0
2023-03-02 02:00:00,Mangalore,26.91,88.5,1.83,0.23,0
2023-03-02 03:00:00,Mangalore,28.41,91.53,2.4,0.33,0
2023-03-02 04:00:00,Mangalore,29.08,94.43,2.82,0.35,1
2023-03-02 05:00:00,Mangalore,29.56,96.54,3.0,0.37,1
2023-03-02 06:00:00,Mangalore,29.92,96.67,3.61,0.37,1
2023-03-02 07:00:00,Mangalore,30.3,97.07,3.04,0.38,1
2023-03-02 08:00:00,Mangalore,29.09,95.53,2.95,0.31,1
2023-03-02 09:00:00,Mangalore,28.52,91.93,2.47,0.26,0
2023-03-02 10:00:00,Mangalore,27.8,88.68,1.68,0.2,0
2023-03-02 11:00:00,Mangalore,27.16,84.09,1.09,0.12,0
2023-03-02 12:00:00,Mangalore,24.96,80.35,0.21,0.03,0
2023-03-02 13:00:00,Mangalore,23.59,75.44,0.66,0.11,0
2023-03-02 14:00:00,Mangalore,22.78,71.46,1.75,0.19,0
2023-03-02 15:00:00,Mangalore,22.0,68.58,2.04,0.27,0
2023-03-02 16:00:00,Mangalore,20.31,65.3,2.47,0.38,0
2023-03-02 17:00:00,Mangalore,19.07,64.3,3.03,0.4,0
2023-03-02 18:00:00,Mangalore,21.33,63.46,3.17,0.39,0
2023-03-02 19:00:00,Mangalore,20.44,64.33,3.54,0.37,0
2023-03-02 20:00:00,Mangalore,21.03,65.73,2.94,0.32,0
2023-03-02 21:00:00,Mangalore,22.7,67.83,2.08,0.3,0
2023-03-02 22:00:00,Mangalore,23.25,71.97,1.35,0.17,0
2023-03-02 23:00:00,Mangalore,23.64,75.99,0.83,0.1,0
2023-03-03 00:00:00,Mangalore,24.71,79.7,0.02,0.0,0
2023-03-03 01:00:00,Mangalore,26.2,84.57,0.97,0.09,0
2023-03-03 02:00:00,Mangalore,28.24,88.81,1.67,0.24,0
2023-03-03 03:00:00,Mangalore,28.29,91.95,2.16,0.28,0
2023-03-03 04:00:00,Mangalore,29.54,94.37,2.5,0.35,1
2023-03-03 05:00:00,Mangalore,29.54,95.97,3.38,0.38,1
2023-03-03 06:00:00,Mangalore,30.91,96.77,3.27,0.4,1
2023-03-03 07:00:00,Mangalore,28.94,96.78,3.31,0.39,1
2023-03-03 08:00:00,Mangalore,28.62,94.52,2.7,0.36,1
2023-03-03 09:00:00,Mangalore,28.51,91.65,2.12,0.29,0
2023-03-03 10:00:00,Mangalore,28.81,87.95,1.21,0.19,0
2023-03-03 11:00:00,Mangalore,26.19,84.26,1.1,0.08,0
2023-03-03 12:00:00,Mangalore,25.29,79.94,0.01,0.02,0
2023-03-03 13:00:00,Mangalore,23.98,76.0,0.81,0.1,0
2023-03-03 14:00:00,Mangalore,22.62,70.97,2.31,0.23,0
2023-03-03 15:00:00,Mangalore,21.46,68.41,2.18,0.27,0
2023-03-03 16:00:00,Mangalore,21.28,65.35,2.83,0.31,0
2023-03-03 17:00:00,Mangalore,20.97,64.34,3.39,0.4,0
2023-03-03 18:00:00,Mangalore,20.22,62.61,3.69,0.41,0
2023-03-03 19:00:00,Mangalore,20.09,63.42,2.87,0.41,0
2023-03-03 20:00:00,Mangalore,19.49,64.93,2.8,0.35,0
2023-03-03 21:00:00,Mangalore,21.47,68.34,2.07,0.28,0
2023-03-03 22:00:00,Mangalore,21.8,70.75,1.64,0.19,0
2023-03-03 23:00:00,Mangalore,24.08,76.08,0.71,0.12,0
2023-03-04 00:00:00,Mangalore,24.92,80.67,0.1,0.0,0
2023-03-04 01:00:00,Mangalore,25.95,84.5,0.67,0.13,0
2023-03-04 02:00:00,Mangalore,27.84,88.31,1.7,0.22,0
2023-03-04 03:00:00,Mangalore,28.71,91.8,2.64,0.28,0
2023-03-04 04:00:00,Mangalore,29.06,94.47,3.14,0.34,1
2023-03-04 05:00:00,Mangalore,30.02,97.11,3.49,0.38,1
2023-03-04 06:00:00,Mangalore,30.1,96.26,3.56,0.37,1
2023-03-04 07:00:00,Mangalore,30.21,96.3,2.71,0.42,1
2023-03-04 08:00:00,Mangalore,29.82,94.59,2.71,0.34,1
2023-03-04 09:00:00,Mangalore,28.89,91.56,2.39,0.29,0
2023-03-04 10:00:00,Mangalore,27.95,88.59,1.84,0.2,0
2023-03-04 11:00:00,Mangalore,26.64,83.65,0.72,0.13,0
2023-03-04 12:00:00,Mangalore,24.83,79.93,0.04,0.0,0
2023-03-04 13:00:00,Mangalore,24.09,75.6,0.53,0.07,0
2023-03-04 14:00:00,Mangalore,22.73,71.71,1.39,0.18,0
2023-03-04 15:00:00,Mangalore,20.98,68.03,2.71,0.27,0
2023-03-04 16:00:00,Mangalore,20.94,65.29,2.92,0.37,0
2023-03-04 17:00:00,Mangalore,20.85,63.44,2.82,0.39,0
2023-03-04 18:00:00,Mangalore,19.33,63.05,3.5,0.36,0
2023-03-04 19:00:00,Mangalore,20.71,63.62,3.27,0.39,0
2023-03-04 20:00:00,Mangalore,21.33,66.1,2.83,0.34,0
2023-03-04 21:00:00,Mangalore,21.61,68.36,2.69,0.29,0
2023-03-04 22:00:00,Mangalore,22.46,71.13,1.43,0.21,0
2023-03-04 23:00:00,Mangalore,23.64,75.36,0.65,0.08,0
2023-03-05 00:00:00,Mangalore,24.96,81.01,0.07,0.0,0
2023-03-05 01:00:00,Mangalore,26.0,84.43,1.17,0.12,0
2023-03-05 02:00:00,Mangalore,28.35,88.07,1.65,0.21,0
2023-03-05 03:00:00,Mangalore,28.88,92.3,2.42,0.34,1
2023-03-05 04:00:00,Mangalore,29.62,94.63,2.72,0.35,1
2023-03-05 05:00:00,Mangalore,29.23,96.47,3.21,0.4,1
2023-03-05 06:00:00,Mangalore,29.5,97.63,3.19,0.39,1
2023-03-05 07:00:00,Mangalore,30.53,96.86,3.08,0.41,1
2023-03-05 08:00:00,Mangalore,28.62,94.25,2.94,0.32,1
2023-03-05 09:00:00,Mangalore,28.79,91.69,2.19,0.27,0
2023-03-05 10:00:00,Mangalore,26.77,88.83,1.35,0.16,0
2023-03-05 11:00:00,Mangalore,25.71,83.55,0.9,0.11,0
2023-03-05 12:00:00,Mangalore,25.92,79.17,0.34,0.01,0
2023-03-05 13:00:00,Mangalore,23.85,75.37,0.89,0.1,0
2023-03-05 14:00:00,Mangalore,22.76,72.38,1.7,0.22,0
2023-03-05 15:00:00,Mangalore,21.7,67.58,2.32,0.3,0
2023-03-05 16:00:00,Mangalore,21.36,65.08,2.77,0.35,0
2023-03-05 17:00:00,Mangalore,18.76,64.4,2.9,0.39,0
2023-03-05 18:00:00,Mangalore,21.09,62.96,3.54,0.39,0
2023-03-05 19:00:00,Mangalore,20.35,64.18,3.4,0.38,0
2023-03-05 20:00:00,Mangalore,20.09,65.38,2.81,0.32,0
2023-03-05 21:00:00,Mangalore,22.02,67.56,2.46,0.3,0
2023-03-05 22:00:00,Mangalore,22.68,71.62,1.29,0.19,0
2023-03-05 23:00:00,Mangalore,24.13,77.11,0.93,0.12,0
2023-03-06 00:00:00,Mangalore,25.08,80.38,0.03,0.02,0
2023-03-06 01:00:00,Mangalore,26.48,84.38,0.6,0.06,0
2023-03-06 02:00:00,Mangalore,26.91,89.39,1.63,0.21,0
2023-03-06 03:00:00,Mangalore,27.9,91.92,2.17,0.27,0
2023-03-06 04:00:00,Mangalore,28.81,93.32,2.6,0.3,1
2023-03-06 05:00:00,Mangalore,30.13,95.81,3.21,0.36,1
2023-03-06 06:00:00,Mangalore,30.6,97.12,3.05,0.37,1
2023-03-06 07:00:00,Mangalore,29.95,96.99,3.18,0.41,1
2023-03-06 08:00:00,Mangalore,29.74,94.56,2.84,0.35,1
2023-03-06 09:00:00,Mangalore,28.02,92.98,2.33,0.25,1
2023-03-06 10:00:00,Mangalore,26.12,88.28,1.52,0.22,0
2023-03-06 11:00:00,Mangalore,25.72,83.84,0.82,0.08,0
2023-03-06 12:00:00,Mangalore,24.59,80.23,0.24,0.02,0
2023-03-06 13:00:00,Mangalore,22.15,75.64,1.11,0.13,0
2023-03-06 14:00:00,Mangalore,22.88,70.99,1.75,0.19,0
2023-03-06 15:00:00,Mangalore,21.9,68.23,2.09,0.26,0
2023-03-06 16:00:00,Mangalore,20.86,65.07,2.49,0.35,0
2023-03-06 17:00:00,Mangalore,20.74,64.05,2.9,0.37,0
2023-03-06 18:00:00,Mangalore,19.37,62.36,3.72,0.42,0
2023-03-06 19:00:00,Mangalore,20.41,62.44,3.19,0.41,0
2023-03-06 20:00:00,Mangalore,20.98,65.68,3.01,0.32,0
2023-03-06 21:00:00,Mangalore,21.69,68.42,2.23,0.31,0
2023-03-06 22:00:00,Mangalore,23.12,72.12,1.78,0.19,0
2023-03-06 23:00:00,Mangalore,22.81,74.84,0.77,0.1,0
2023-03-07 00:00:00,Mangalore,23.73,79.89,0.31,0.02,0
2023-03-07 01:00:00,Mangalore,26.85,84.24,1.09,0.11,0
2023-03-07 02:00:00,Mangalore,27.08,87.71,1.58,0.22,0
2023-03-07 03:00:00,Mangalore,29.31,91.3,2.22,0.27,0
2023-03-07 04:00:00,Mangalore,29.71,95.14,2.91,0.38,1
2023-03-07 05:00:00,Mangalore,30.57,95.98,3.09,0.39,1
2023-03-07 06:00:00,Mangalore,30.22,96.89,3.26,0.39,1
2023-03-07 07:00:00,Mangalore,30.61,95.64,3.28,0.39,1
2023-03-07 08:00:00,Mangalore,28.22,95.23,3.06,0.31,1
2023-03-07 09:00:00,Mangalore,27.08,91.61,2.35,0.28,0
2023-03-07 10:00:00,Mangalore,27.65,88.31,1.35,0.23,0
2023-03-07 11:00:00,Mangalore,25.94,84.44,0.91,0.1,0
2023-03-07 12:00:00,Mangalore,24.49,79.93,0.18,0.01,0
2023-03-07 13:00:00,Mangalore,24.55,74.92,0.91,0.09,0
2023-03-07 14:00:00,Mangalore,22.35,70.95,1.99,0.19,0
2023-03-07 15:00:00,Mangalore,21.47,68.25,2.49,0.27,0
2023-03-07 16:00:00,Mangalore,21.19,65.06,2.62,0.37,0
2023-03-07 17:00:00,Mangalore,19.88,63.36,3.18,0.43,0
2023-03-07 18:00:00,Mangalore,20.63,63.29,3.12,0.42,0
2023-03-07 19:00:00,Mangalore,20.61,63.33,3.1,0.38,0
2023-03-07 20:00:00,Mangalore,20.9,65.07,2.85,0.35,0
2023-03-07 21:00:00,Mangalore,22.18,67.58,2.43,0.28,0
2023-03-07 22:00:00,Mangalore,22.17,71.31,1.7,0.21,0
2023-03-07 23:00:00,Mangalore,23.48,75.34,0.93,0.13,0
2023-03-08 00:00:00,Mangalore,24.59,81.17,0.04,0.01,0
2023-03-08 01:00:00,Mangalore,27.14,84.61,0.52,0.14,0
2023-03-08 02:00:00,Mangalore,27.27,88.93,1.54,0.19,0
2023-03-08 03:00:00,Mangalore,28.74,92.37,2.09,0.27,1
2023-03-08 04:00:00,Mangalore,29.87,95.22,2.99,0.34,1
2023-03-08 05:00:00,Mangalore,29.98,97.03,3.14,0.37,1
2023-03-08 06:00:00,Mangalore,29.64,96.42,3.68,0.39,1
2023-03-08 07:00:00,Mangalore,30.34,96.41,3.8,0.37,1
2023-03-08 08:00:00,Mangalore,29.63,94.76,3.29,0.32,1
2023-03-08 09:00:00,Mangalore,28.63,92.15,2.26,0.25,1
2023-03-08 10:00:00,Mangalore,26.79,88.1,1.67,0.21,0
2023-03-08 11:00:00,Mangalore,26.3,83.99,0.8,0.12,0
2023-03-08 12:00:00,Mangalore,25.15,79.51,0.01,0.0,0
2023-03-08 13:00:00,Mangalore,24.28,75.62,1.33,0.1,0
2023-03-08 14:00:00,Mangalore,22.28,71.81,1.61,0.22,0
2023-03-08 15:00:00,Mangalore,22.19,67.63,2.22,0.26,0
2023-03-08 16:00:00,Mangalore,20.42,65.13,3.35,0.37,0
2023-03-08 17:00:00,Mangalore,20.08,63.96,3.07,0.38,0
2023-03-08 18:00:00,Mangalore,20.03,63.91,2.94,0.39,0
2023-03-08 19:00:00,Mangalore,19.91,63.31,3.18,0.36,0
2023-03-08 20:00:00,Mangalore,20.72,65.48,2.98,0.37,0
2023-03-08 21:00:00,Mangalore,21.56,68.43,2.47,0.28,0
2023-03-08 22:00:00,Mangalore,22.26,71.04,1.59,0.23,0
2023-03-08 23:00:00,Mangalore,23.65,75.67,0.57,0.09,0
2023-03-09 00:00:00,Mangalore,23.97,79.75,0.21,0.01,0
2023-03-09 01:00:00,Mangalore,25.72,84.66,1.07,0.09,0
2023-03-09 02:00:00,Mangalore,27.82,88.74,2.0,0.19,0
2023-03-09 03:00:00,Mangalore,28.45,91.59,2.39,0.29,0
2023-03-09 04:00:00,Mangalore,28.54,94.77,2.99,0.36,1
2023-03-09 05:00:00,Mangalore,30.15,96.31,3.38,0.38,1
2023-03-09 06:00:00,Mangalore,30.17,97.12,2.99,0.4,1
2023-03-09 07:00:00,Mangalore,30.04,96.31,3.32,0.37,1
2023-03-09 08:00:00,Mangalore,29.39,94.66,2.4,0.32,1
2023-03-09 09:00:00,Mangalore,28.75,92.7,2.87,0.3,1
2023-03-09 10:00:00,Mangalore,26.98,89.46,1.3,0.22,0
2023-03-09 11:00:00,Mangalore,27.04,84.15,0.97,0.09,0
